gamma,lambda,tau_r,D_c,seed,copter_mode,rover_start_r,rover_start_c,copter_start_r,copter_start_c,max_k,complete,fail,k_final,which_phi,epochs,avg_expanded,avg_Phi,avg_G,avg_C_r,avg_C_c,avg_I,avg_u_r,avg_u_c,final_Phi,final_G,rover_path_length,copter_path_length,runtime_s
6.0,11.0,0.3,15.0,26,utility,1,9,9,8,300,True,False,152,φ3 (C→D),19,142.8421052631579,-4.243868476445053,-1.8154869100599023,0.142423398548215,1.399091233817854,9.210774931267022,-2.6700273013491924,-3.3893280851557646,2.0839690063306833,0.0,64.76955262170044,14.899494936611667,4.86316958302632
6.0,11.0,0.3,15.0,27,utility,0,5,5,2,300,False,True,8,,1,180.0,-3.1314479317546215,-20.72326583694641,1.3862943611198906,6.242640687119286,63.052421086815514,-29.041032003665755,5.186318234964716,-3.1314479317546215,-20.72326583694641,2.414213562373095,4.242640687119286,0.39183124992996454
6.0,11.0,0.3,15.0,28,utility,7,4,4,0,300,True,False,96,φ3 (C→D),12,154.16666666666666,6.306297675524887,-0.8790480759593043,0.18246437369387633,1.1725889843221229,14.119073880793868,-1.9738343181225624,7.401083917688145,-1.5120475557362927e-08,0.0,38.14213562373095,14.071067811865476,3.1936243750387803
6.0,11.0,0.3,15.0,29,utility,0,1,8,2,300,True,False,112,φ3 (C→D),14,178.07142857142858,5.090096989407443,-0.9250837345376636,0.16964584778085864,1.2626156490949618,13.947885300449894,-1.9429588212228155,6.107972076092596,-0.007723625215689119,0.0,50.69848480983498,14.071067811865476,3.7301038339501247
6.0,11.0,0.3,15.0,30,utility,5,1,7,2,300,False,True,64,,8,195.5,22.069833699573532,-3.208692681556822,0.0745840270403992,1.6856601717798214,29.512194955300522,-3.6561968437992176,22.51733786181593,5.5454526943446005,-20.72326583694641,28.384776310850242,13.485281374238571,3.54494579101447
6.0,11.0,0.5,15.0,1,utility,5,4,5,7,300,True,False,176,φ3 (C→D),22,197.86363636363637,8.125315453602061,-0.5130739923270056,0.03049606911936814,0.6473927585054221,10.628457469469947,-0.6960504070432146,8.308291868318271,-0.005259365810219354,0.0,75.35533905932733,14.242640687119286,9.26791208400391
6.0,11.0,0.5,15.0,2,utility,8,1,8,4,300,True,False,80,φ1 (found A),10,218.0,5.940777434883911,-0.5343910497726303,0.06342595831381073,1.9371630891611242,18.776345476874518,-0.9149467996554946,6.321333184766774,-0.001853930586156764,0.0,32.14213562373096,14.899494936611667,9.06592483294662
6.0,11.0,0.5,15.0,3,utility,8,4,1,1,300,True,False,40,φ3 (C→D),5,267.6,15.159577482210688,-1.291890835663264,0.4281416019476504,2.8970562748477144,33.92529130192314,-3.8607404473491655,17.728427093896595,-0.003789410693991723,0.0,15.485281374238571,12.485281374238573,3.556561625096947
6.0,11.0,0.5,15.0,4,utility,2,3,4,6,300,True,False,96,φ3 (C→D),12,199.16666666666666,9.713564526310142,-0.7998827453083135,0.18089809201483698,1.2702200572599405,17.04750430237788,-1.8852712973973356,10.79895307839916,0.0,0.0,38.55634918610404,14.242640687119284,7.40450291603338
6.0,11.0,0.5,15.0,5,utility,8,8,1,4,300,True,False,120,φ3 (C→D),15,208.8,0.9730823047239011,-0.8028562125931944,0.1678163035832085,1.114756623449224,10.030106131171873,-1.8097540340924452,1.9799801262231516,-0.05387526530027983,0.0,52.94112549695426,14.485281374238571,3.6838995829457417
6.0,11.0,0.5,15.0,6,utility,7,4,8,2,300,True,False,80,φ3 (C→D),10,200.0,9.181797701617874,-0.492027226838813,0.046053963505583044,1.6485281374238572,18.722638814101742,-0.7683510078723113,9.458121482651375,4.413930795044465,0.0,30.48528137423857,14.071067811865477,9.87282312498428
6.0,11.0,0.5,15.0,7,utility,4,9,5,6,300,True,False,72,φ3 (C→D),9,221.88888888888889,11.025079831151476,-0.6158178627943949,0.07622464359726641,1.7666105485124073,21.020641059443967,-1.073165724377993,11.482427692735074,-5.467394268505173e-05,0.0,29.556349186104054,14.899494936611667,5.745762291946448
6.0,11.0,0.5,15.0,8,utility,4,7,3,3,300,True,False,184,φ3 (C→D),23,163.6086956521739,4.141579472362992,-0.6075654837802714,0.04918959923676406,0.6192452472660559,7.903986847660308,-0.9027030792008558,4.436717067783577,0.0,0.0,81.42640687119281,14.242640687119286,6.753028167062439
6.0,11.0,0.5,15.0,9,utility,9,6,9,0,300,True,False,24,φ3 (C→D),3,209.66666666666666,1.92292526926166,-1.1260314761737484,0.6665758598270696,3.690355937288492,31.76155147638082,-5.125486635136166,5.922380428224077,16.54163130961094,0.0,11.313708498984763,9.65685424949238,2.548802000004798
6.0,11.0,0.5,15.0,10,utility,1,1,2,2,300,True,False,200,φ3 (C→D),25,155.52,3.5752224670467454,-0.5772246678257644,0.02327703108923656,0.562842712474619,6.988919439085826,-0.7168868543611836,3.714884653582166,0.0,0.0,87.49747468305826,14.071067811865477,9.503477124962956
6.0,11.0,0.5,15.0,11,utility,9,9,8,6,300,True,False,80,φ2 (B→C),10,158.9,4.179945028745061,-0.6142586214228274,0.0733073136787358,1.4478708664619075,14.107084708880857,-1.0541025034952418,4.6197889108174754,-0.019057985731768513,0.0,37.2842712474619,12.242640687119286,7.564552166964859
6.0,11.0,0.5,15.0,12,utility,9,8,5,7,300,True,False,144,φ2 (B→C),18,152.5,-2.5663798469018317,-0.8722283457813352,0.13430558893278333,1.4222847866384187,9.837876456999206,-1.6780618793780349,-1.760546313305132,-3.861706205849109e-07,0.0,68.56854249492376,14.656854249492383,11.199845542083494
6.0,11.0,0.5,15.0,13,utility,8,1,5,9,300,True,False,104,φ3 (C→D),13,198.6153846153846,2.4077932611488073,-0.7753931557115479,0.16589994774278222,1.359739929794574,12.757150220704911,-1.770792842168241,3.403192947605501,-1.0846324168210642e-05,0.0,47.35533905932738,14.071067811865477,5.291701999958605
6.0,11.0,0.5,15.0,14,utility,3,8,2,1,300,False,False,304,,38,158.81578947368422,2.8941190805174855,-0.7641237326429243,0.06273367851518273,0.44472355096346494,5.951069296566414,-1.1405258037340205,3.2705211516085835,-1.080484958458291,-1.080484958458291,136.36753236814707,14.899494936611667,10.281838958035223
6.0,11.0,0.5,15.0,15,utility,2,1,1,6,300,True,False,120,φ3 (C→D),15,201.93333333333334,7.127121622350185,-0.5747764350540943,0.142243436573562,1.0209138999323173,13.190274384067427,-1.4282370544954661,7.980582241791557,8.639018544391243,0.0,58.254833995939016,13.899494936611667,6.409107208950445
6.0,11.0,0.5,15.0,16,utility,4,9,4,1,300,True,False,136,φ3 (C→D),17,196.7058823529412,6.917353710768769,-0.708782230457309,0.13073298808405234,1.0529114668595099,13.328373336789998,-1.4931801589616231,7.701751639273082,0.0,0.0,64.25483399593901,14.899494936611667,6.403732542064972
6.0,11.0,0.5,15.0,17,utility,8,2,1,1,300,True,False,152,φ3 (C→D),19,216.1578947368421,7.5973594554523105,-0.7410510613363728,0.11549995308896972,0.8891011698416932,12.54101540238742,-1.4340507798701911,8.29035917398613,-0.150144335582051,0.0,67.8406204335659,14.656854249492381,6.7200053751003
6.0,11.0,0.5,15.0,18,utility,7,2,4,1,300,True,False,56,φ1 (found A),7,201.28571428571428,9.8438065703366,-0.6240635499179668,0.11201162329992322,1.867295401695068,21.1201261857999,-1.296133289717506,10.515876310136138,-0.022899639500398215,0.0,22.72792206135786,13.071067811865477,4.334916624939069
6.0,11.0,0.5,15.0,19,utility,4,0,9,3,300,True,False,144,φ3 (C→D),18,162.05555555555554,2.917713804213372,-0.8260252822133375,0.1290102922176107,0.8833052742562038,9.48943923770041,-1.6000870355190018,3.691775557519036,-0.24198092422823073,0.0,64.42640687119282,14.899494936611667,5.234813000075519
6.0,11.0,0.5,15.0,20,utility,3,0,4,5,300,True,False,120,φ3 (C→D),15,250.4,6.488169918975808,-0.6931870959455569,0.15007756754947071,1.043790283299492,13.0423436910084,-1.5936525012423812,7.388635324272632,-0.07591789613897502,0.0,51.28427124746189,14.656854249492381,5.202469708980061
6.0,11.0,0.5,15.0,21,utility,9,4,7,0,300,True,False,48,φ1 (found A),6,154.66666666666666,-0.9825424384893443,-1.1984224220331128,0.33938279790688064,1.7761423749153966,14.526495263369611,-3.234719209474397,1.05375434895194,-0.24119966017624606,0.0,17.656854249492383,10.656854249492381,5.16544662497472
6.0,11.0,0.5,15.0,22,utility,3,6,4,4,300,True,False,232,φ3 (C→D),29,213.89655172413794,6.656759561115428,-0.8194208615886787,0.028524109265874613,0.4852092348919129,8.656417774740262,-0.9905655171839259,6.827904216710675,-0.3205524619099371,0.0,100.66904755831207,14.071067811865477,5.941247249953449
6.0,11.0,0.5,15.0,23,utility,0,0,0,0,300,False,True,216,,27,146.96296296296296,3.2992621770804367,-1.7005725395024667,0.04767486059672593,0.5364919027495767,7.458196540272403,-1.9866217030828224,3.5853113406607924,-22.02848226045914,-20.72326583694641,97.81118318204301,14.485281374238571,10.09337920800317
6.0,11.0,0.5,15.0,24,utility,4,6,6,8,300,True,False,184,φ3 (C→D),23,163.43478260869566,2.790825855507426,-0.7843233338456482,0.03653323739899525,0.6912823885483332,7.598969925185808,-1.0035227582396196,3.0100252799013987,-0.2827730784955196,0.0,82.74011537017755,14.899494936611667,6.491349832969718
6.0,11.0,0.5,15.0,25,utility,0,6,4,8,300,True,False,224,φ3 (C→D),28,204.17857142857142,5.1889530170343905,-0.8359853386182484,0.09973166626006214,0.5887600490799489,8.733125928728299,-1.4343753361786216,5.787343014594763,-0.29259505763773946,0.0,98.56854249492375,14.485281374238573,8.074472083011642
6.0,11.0,0.5,15.0,26,utility,1,9,9,8,300,False,True,8,,1,243.0,-47.72200771934769,-20.72326583694641,0.6931471805599453,9.848191962583275,56.99350185958295,-24.882148920306083,-43.56312463598802,-47.72200771934769,-20.72326583694641,1.0,6.242640687119285,0.7892406249884516
6.0,11.0,0.5,15.0,27,utility,0,5,5,2,300,False,True,8,,1,288.0,-3.1314479317546215,-20.72326583694641,1.3862943611198906,6.242640687119286,63.052421086815514,-29.041032003665755,5.186318234964716,-3.1314479317546215,-20.72326583694641,2.414213562373095,4.242640687119286,0.844591791043058
6.0,11.0,0.5,15.0,28,utility,7,4,4,0,300,True,False,96,φ3 (C→D),12,182.16666666666666,6.306297675524887,-0.8790480759593043,0.18246437369387633,1.1725889843221229,14.119073880793868,-1.9738343181225624,7.401083917688145,-1.5120475557362927e-08,0.0,38.14213562373095,14.071067811865476,5.941901749931276
6.0,11.0,0.5,15.0,29,utility,0,1,8,2,300,True,False,112,φ3 (C→D),14,199.07142857142858,5.090096989407443,-0.9250837345376636,0.16964584778085864,1.2626156490949618,13.947885300449894,-1.9429588212228155,6.107972076092596,-0.007723625215689119,0.0,50.69848480983498,14.071067811865476,5.443685124977492
6.0,11.0,0.5,15.0,30,utility,5,1,7,2,300,False,True,64,,8,234.875,22.069833699573532,-3.208692681556822,0.0745840270403992,1.6856601717798214,29.512194955300522,-3.6561968437992176,22.51733786181593,5.5454526943446005,-20.72326583694641,28.384776310850242,13.485281374238571,6.462271708063781
6.0,11.0,0.6,15.0,1,utility,5,4,5,7,300,True,False,176,φ3 (C→D),22,199.22727272727272,8.125315453602061,-0.5130739923270056,0.03049606911936814,0.6473927585054221,10.628457469469947,-0.6960504070432146,8.308291868318271,-0.005259365810219354,0.0,75.35533905932733,14.242640687119286,7.382607875042595
6.0,11.0,0.6,15.0,2,utility,8,1,8,4,300,True,False,80,φ1 (found A),10,218.3,5.940777434883911,-0.5343910497726303,0.06342595831381073,1.9371630891611242,18.776345476874518,-0.9149467996554946,6.321333184766774,-0.001853930586156764,0.0,32.14213562373096,14.899494936611667,8.03171145892702
6.0,11.0,0.6,15.0,3,utility,8,4,1,1,300,True,False,40,φ3 (C→D),5,267.6,15.159577482210688,-1.291890835663264,0.4281416019476504,2.8970562748477144,33.92529130192314,-3.8607404473491655,17.728427093896595,-0.003789410693991723,0.0,15.485281374238571,12.485281374238573,3.6602140839677304
6.0,11.0,0.6,15.0,4,utility,2,3,4,6,300,True,False,96,φ3 (C→D),12,201.41666666666666,9.713564526310142,-0.7998827453083135,0.18089809201483698,1.2702200572599405,17.04750430237788,-1.8852712973973356,10.79895307839916,0.0,0.0,38.55634918610404,14.242640687119284,6.865356374997646
6.0,11.0,0.6,15.0,5,utility,8,8,1,4,300,True,False,120,φ3 (C→D),15,209.6,0.9730823047239011,-0.8028562125931944,0.1678163035832085,1.114756623449224,10.030106131171873,-1.8097540340924452,1.9799801262231516,-0.05387526530027983,0.0,52.94112549695426,14.485281374238571,4.073629000107758
6.0,11.0,0.6,15.0,6,utility,7,4,8,2,300,True,False,80,φ3 (C→D),10,200.0,9.181797701617874,-0.492027226838813,0.046053963505583044,1.6485281374238572,18.722638814101742,-0.7683510078723113,9.458121482651375,4.413930795044465,0.0,30.48528137423857,14.071067811865477,8.523081499966793
6.0,11.0,0.6,15.0,7,utility,4,9,5,6,300,True,False,72,φ3 (C→D),9,227.22222222222223,11.025079831151476,-0.6158178627943949,0.07622464359726641,1.7666105485124073,21.020641059443967,-1.073165724377993,11.482427692735074,-5.467394268505173e-05,0.0,29.556349186104054,14.899494936611667,6.199559333967045
6.0,11.0,0.6,15.0,8,utility,4,7,3,3,300,True,False,184,φ3 (C→D),23,163.7391304347826,4.141579472362992,-0.6075654837802714,0.04918959923676406,0.6192452472660559,7.903986847660308,-0.9027030792008558,4.436717067783577,0.0,0.0,81.42640687119281,14.242640687119286,7.834458708064631
6.0,11.0,0.6,15.0,9,utility,9,6,9,0,300,True,False,24,φ3 (C→D),3,211.66666666666666,1.92292526926166,-1.1260314761737484,0.6665758598270696,3.690355937288492,31.76155147638082,-5.125486635136166,5.922380428224077,16.54163130961094,0.0,11.313708498984763,9.65685424949238,2.5917188330786303
6.0,11.0,0.6,15.0,10,utility,1,1,2,2,300,True,False,200,φ3 (C→D),25,156.36,3.5752224670467454,-0.5772246678257644,0.02327703108923656,0.562842712474619,6.988919439085826,-0.7168868543611836,3.714884653582166,0.0,0.0,87.49747468305826,14.071067811865477,13.45245862507727
6.0,11.0,0.6,15.0,11,utility,9,9,8,6,300,True,False,80,φ2 (B→C),10,160.7,4.179945028745061,-0.6142586214228274,0.0733073136787358,1.4478708664619075,14.107084708880857,-1.0541025034952418,4.6197889108174754,-0.019057985731768513,0.0,37.2842712474619,12.242640687119286,7.017234500031918
6.0,11.0,0.6,15.0,12,utility,9,8,5,7,300,True,False,144,φ2 (B→C),18,153.66666666666666,-2.5663798469018317,-0.8722283457813352,0.13430558893278333,1.4222847866384187,9.837876456999206,-1.6780618793780349,-1.760546313305132,-3.861706205849109e-07,0.0,68.56854249492376,14.656854249492383,12.412047374993563
6.0,11.0,0.6,15.0,13,utility,8,1,5,9,300,True,False,104,φ3 (C→D),13,198.6153846153846,2.4077932611488073,-0.7753931557115479,0.16589994774278222,1.359739929794574,12.757150220704911,-1.770792842168241,3.403192947605501,-1.0846324168210642e-05,0.0,47.35533905932738,14.071067811865477,5.586987250018865
6.0,11.0,0.6,15.0,14,utility,3,8,2,1,300,False,False,304,,38,158.89473684210526,2.8941190805174855,-0.7641237326429243,0.06273367851518273,0.44472355096346494,5.951069296566414,-1.1405258037340205,3.2705211516085835,-1.080484958458291,-1.080484958458291,136.36753236814707,14.899494936611667,8.05165437492542
6.0,11.0,0.6,15.0,15,utility,2,1,1,6,300,True,False,120,φ3 (C→D),15,203.13333333333333,7.127121622350185,-0.5747764350540943,0.142243436573562,1.0209138999323173,13.190274384067427,-1.4282370544954661,7.980582241791557,8.639018544391243,0.0,58.254833995939016,13.899494936611667,6.5458906249841675
6.0,11.0,0.6,15.0,16,utility,4,9,4,1,300,True,False,136,φ3 (C→D),17,197.05882352941177,6.917353710768769,-0.708782230457309,0.13073298808405234,1.0529114668595099,13.328373336789998,-1.4931801589616231,7.701751639273082,0.0,0.0,64.25483399593901,14.899494936611667,6.396311374963261
6.0,11.0,0.6,15.0,17,utility,8,2,1,1,300,True,False,152,φ3 (C→D),19,216.31578947368422,7.5973594554523105,-0.7410510613363728,0.11549995308896972,0.8891011698416932,12.54101540238742,-1.4340507798701911,8.29035917398613,-0.150144335582051,0.0,67.8406204335659,14.656854249492381,7.16303491697181
6.0,11.0,0.6,15.0,18,utility,7,2,4,1,300,True,False,56,φ1 (found A),7,203.0,9.8438065703366,-0.6240635499179668,0.11201162329992322,1.867295401695068,21.1201261857999,-1.296133289717506,10.515876310136138,-0.022899639500398215,0.0,22.72792206135786,13.071067811865477,4.5158838329371065
6.0,11.0,0.6,15.0,19,utility,4,0,9,3,300,True,False,144,φ3 (C→D),18,164.22222222222223,2.917713804213372,-0.8260252822133375,0.1290102922176107,0.8833052742562038,9.48943923770041,-1.6000870355190018,3.691775557519036,-0.24198092422823073,0.0,64.42640687119282,14.899494936611667,6.901384124998003
6.0,11.0,0.6,15.0,20,utility,3,0,4,5,300,True,False,120,φ3 (C→D),15,250.4,6.488169918975808,-0.6931870959455569,0.15007756754947071,1.043790283299492,13.0423436910084,-1.5936525012423812,7.388635324272632,-0.07591789613897502,0.0,51.28427124746189,14.656854249492381,5.58347449998837
6.0,11.0,0.6,15.0,21,utility,9,4,7,0,300,True,False,48,φ1 (found A),6,155.66666666666666,-0.9825424384893443,-1.1984224220331128,0.33938279790688064,1.7761423749153966,14.526495263369611,-3.234719209474397,1.05375434895194,-0.24119966017624606,0.0,17.656854249492383,10.656854249492381,7.38567787501961
6.0,11.0,0.6,15.0,22,utility,3,6,4,4,300,True,False,232,φ3 (C→D),29,214.41379310344828,6.656759561115428,-0.8194208615886787,0.028524109265874613,0.4852092348919129,8.656417774740262,-0.9905655171839259,6.827904216710675,-0.3205524619099371,0.0,100.66904755831207,14.071067811865477,6.442185791092925
6.0,11.0,0.6,15.0,23,utility,0,0,0,0,300,False,True,216,,27,147.07407407407408,3.2992621770804367,-1.7005725395024667,0.04767486059672593,0.5364919027495767,7.458196540272403,-1.9866217030828224,3.5853113406607924,-22.02848226045914,-20.72326583694641,97.81118318204301,14.485281374238571,11.195611375034787
6.0,11.0,0.6,15.0,24,utility,4,6,6,8,300,True,False,184,φ3 (C→D),23,163.43478260869566,2.790825855507426,-0.7843233338456482,0.03653323739899525,0.6912823885483332,7.598969925185808,-1.0035227582396196,3.0100252799013987,-0.2827730784955196,0.0,82.74011537017755,14.899494936611667,6.7448564999504015
6.0,11.0,0.6,15.0,25,utility,0,6,4,8,300,True,False,224,φ3 (C→D),28,206.42857142857142,5.1889530170343905,-0.8359853386182484,0.09973166626006214,0.5887600490799489,8.733125928728299,-1.4343753361786216,5.787343014594763,-0.29259505763773946,0.0,98.56854249492375,14.485281374238573,8.53376008302439
6.0,11.0,0.6,15.0,26,utility,1,9,9,8,300,False,True,8,,1,243.0,-47.72200771934769,-20.72326583694641,0.6931471805599453,9.848191962583275,56.99350185958295,-24.882148920306083,-43.56312463598802,-47.72200771934769,-20.72326583694641,1.0,6.242640687119285,0.8885270419996232
6.0,11.0,0.6,15.0,27,utility,0,5,5,2,300,False,True,8,,1,288.0,-3.1314479317546215,-20.72326583694641,1.3862943611198906,6.242640687119286,63.052421086815514,-29.041032003665755,5.186318234964716,-3.1314479317546215,-20.72326583694641,2.414213562373095,4.242640687119286,0.8874739160528407
